probe	chr	position	unadjusted_interaction_m	unadjusted_se	unadjusted_p	unadjusted_hc3_se	unadjusted_hc3_p	unadjusted_cluster_se	unadjusted_cluster_p	unadjusted_interaction_beta	cell_adjusted_interaction_m	cell_adjusted_se	cell_adjusted_p	cell_adjusted_hc3_se	cell_adjusted_hc3_p	cell_adjusted_cluster_se	cell_adjusted_cluster_p	cell_adjusted_interaction_beta	fully_adjusted_interaction_m	fully_adjusted_se	fully_adjusted_p	fully_adjusted_hc3_se	fully_adjusted_hc3_p	fully_adjusted_cluster_se	fully_adjusted_cluster_p	fully_adjusted_interaction_beta	fully_adjusted_linear_age_interaction_m	fully_adjusted_linear_age_se	fully_adjusted_linear_age_p	fully_adjusted_linear_age_hc3_se	fully_adjusted_linear_age_hc3_p	fully_adjusted_linear_age_cluster_se	fully_adjusted_linear_age_cluster_p	fully_adjusted_linear_age_interaction_beta	unadjusted_fdr	unadjusted_hc3_fdr	unadjusted_cluster_fdr	cell_adjusted_fdr	cell_adjusted_hc3_fdr	cell_adjusted_cluster_fdr	fully_adjusted_fdr	fully_adjusted_hc3_fdr	fully_adjusted_cluster_fdr	fully_adjusted_linear_age_fdr	fully_adjusted_linear_age_hc3_fdr	fully_adjusted_linear_age_cluster_fdr
cg06713671	19	5914147.0	-0.09124423123752556	0.02118168133583298	1.877055665465589e-05	0.021584864680186316	2.6681979900876306e-05	0.019436810289531967	1.5591001130184535e-05	-0.011117180081211011	-0.06790109852182652	0.017400644706115867	0.00010425345552705217	0.018161364285578026	0.00019960282211193767	0.014222378606581524	1.169503849740874e-05	-0.008276024386312388	-0.06014081572912233	0.012298216841223054	1.2722841978142365e-06	0.013384665098450727	8.308663838152696e-06	0.013800713927299322	5.1254219939341486e-05	-0.0073848224655307625	-0.0028787442098841113	0.0005874655689869614	1.210984383916904e-06	0.0006394931072824076	7.998674763881316e-06	0.0006597865153659062	5.031047814739707e-05	-0.0003535603985691049	0.06434714431805925	0.10143262613915165	0.09375383830821095	0.316994745486698	0.5610821468259477	0.17712106305103517	0.017758586704960003	0.11597261635858491	0.41493673819412935	0.01690296178879435	0.1111668418917414	0.41174417864713897
cg13735863	20	62666744.0	-0.0571645251488743	0.013495524384900395	2.5706708861712636e-05	0.01360528039002724	2.980385243298398e-05	0.012369626393784153	2.0247897008052588e-05	-0.008842246929054012	-0.04679110878329143	0.012699200051561367	0.0002462713015735847	0.0132827529092024	0.00045414029872342996	0.012553026430346594	0.00042548037210911815	-0.007261903434270509	-0.05332323232963103	0.011090597536630381	1.897947412386114e-06	0.011895767194272556	8.724192737360885e-06	0.011836046498461296	3.0581457565901446e-05	-0.00827001564233927	-0.0025543597915239765	0.0005298314574416276	1.781387689965735e-06	0.000568252903077198	8.238995354924101e-06	0.0005653076806088043	2.9170544410162737e-05	-0.00039615909200771827	0.07226138009146268	0.10490515477722222	0.09928709817243972	0.36876960274152726	0.6778341116247854	0.6181168669560615	0.02134046798410801	0.11771349696023838	0.3300473151180389	0.020573076402695255	0.1111668418917414	0.3249097191535206
cg11152412	15	74635347.0	-0.07344580488949348	0.02037209302288634	0.00033325295585280975	0.019304541458673358	0.000154020097586984	0.019550933121687368	0.00038720494398848145	-0.007015766514920721	-0.06617221131555433	0.020317232722619684	0.0011789540493153993	0.019444534674411606	0.0007030565843630632	0.019769416605091177	0.0014021750438987773	-0.006289678611739959	-0.09373894158718468	0.019815572263162964	2.7507160160622377e-06	0.02096918099916305	9.221881662508634e-06	0.022005616317316342	7.196225989325e-05	-0.008761149480213774	-0.004480487085566672	0.0009468936424362343	2.734979583318485e-06	0.0010021560225640666	9.199816055265534e-06	0.001052291103270598	7.244299579661888e-05	-0.0004187220978393943	0.19825383084564904	0.20307725459788972	0.26851509218893854	0.5284679729626925	0.6997202897659299	0.7380710283413249	0.026510549550707634	0.1204148685482333	0.49371354993846467	0.026358886682723962	0.12012674652575964	0.49701174860242
cg07822788	6	32224573.0	-0.10931482935364883	0.021863830370041294	7.203834800961141e-07	0.022324412170209206	1.2026291756216989e-06	0.02429867152914719	3.1275169877246135e-05	-0.017607273747296315	-0.10539448270565643	0.021139157081377973	7.740887715245231e-07	0.021828670058370962	1.6829258222337092e-06	0.02100684519819969	4.8224203722977935e-06	-0.01706687134905608	-0.09926927794790694	0.02087052480416528	2.4313031170566844e-06	0.0224250942249723	1.1229573259357749e-05	0.023025027065238093	6.021897108369779e-05	-0.016161720234423322	-0.004742033186984442	0.0009972437372577656	2.446404317541084e-06	0.0010710744058145187	1.1196487501302186e-05	0.001099821215513268	6.0161487003746665e-05	-0.0007720998232576072	0.014579949311187269	0.0231811355045561	0.11011313720238633	0.01958362345025069	0.042576235193826716	0.11482551679763633	0.024603754240788898	0.13847729134088144	0.4352788530745079	0.024756571971680817	0.1413200158362078	0.4421801057540683
cg09562285	8	107151770.0	-0.1153762339449671	0.025932745133148857	9.979849722455491e-06	0.025572060460096024	7.496916027360395e-06	0.024196039729347293	1.194481109961873e-05	-0.0035145006569878116	-0.12169908316985756	0.025933635854952432	3.2272598821517108e-06	0.025855268260394332	3.016401347078783e-06	0.024739271915908956	6.904637446330659e-06	-0.003736681258833993	-0.11043688090517416	0.02405034328764597	5.278991100540946e-06	0.024954533679118884	1.1289383729675127e-05	0.023309329314998233	1.3334358844959305e-05	-0.0034064944562111864	-0.005269995530368511	0.001148953400217082	5.406004210189739e-06	0.0011920364001690763	1.152113730713705e-05	0.0011135178428612928	1.3583445278485557e-05	-0.0001625915093236589	0.05651826449094069	0.05950243451574554	0.0870585367177528	0.06220666366081028	0.07182282273379947	0.13639213825735472	0.04273691709300532	0.13847729134088144	0.21590087105356648	0.04290703141594575	0.1413200158362078	0.21993390920644879
cg22904406	6	33320519.0	-0.1115144333925831	0.023989718414833064	3.973724513074437e-06	0.024938565416423034	9.010125406601661e-06	0.025237108812874814	4.144612771178113e-05	-0.016429333021193746	-0.07401771886297111	0.017143923385995925	1.7997524795320587e-05	0.018505415777876025	6.995074194489079e-05	0.017590445582287135	8.601337648882151e-05	-0.010865435380615213	-0.07210651263647548	0.014990005820632382	1.8766365809533513e-06	0.016379289918241464	1.25291056021306e-05	0.01593247725944777	2.8434796956464173e-05	-0.010693729833084972	-0.0034528071868049426	0.0007160429603977222	1.772897181597088e-06	0.0007826276858439096	1.2006223144406095e-05	0.0007628533598473331	2.839282807948301e-05	-0.0005120538300443814	0.0347519992585319	0.06567617458840169	0.12318438072026401	0.18679723280062188	0.4343964384467577	0.39705172750179496	0.02134046798410801	0.14916379273374208	0.3300473151180389	0.020573076402695255	0.14293867714888625	0.3249097191535206
cg15197657	5	177489433.0	-0.08385180546517863	0.0179208676151582	3.4396977521264486e-06	0.018218163247228938	4.924544966435874e-06	0.01428807162275396	1.9407652111292427e-07	-0.01435306588946817	-0.0549190687582099	0.015596817161500269	0.00045671550593260723	0.01574407056353409	0.0005157698468078401	0.013758276774082588	0.00017867653112429332	-0.009404466214777328	-0.05619496461672154	0.011792220286646235	2.328852880869682e-06	0.012828835119352552	1.3818642476871336e-05	0.013334769968615032	8.416778031483168e-05	-0.009597638788314485	-0.002689163143907304	0.0005633849877150661	2.243391478385132e-06	0.0006131812199035114	1.3500170218028113e-05	0.0006373936399283845	8.278554990410608e-05	-0.0004593031339665271	0.033150742266642864	0.047759183969539355	0.009819859555706602	0.453748264263174	0.6828782340614814	0.49649630768414976	0.024171283478899297	0.15981575879186888	0.5495110745028792	0.023284275199876126	0.1561325543246878	0.5404868265618351
cg15649327	1	58700697.0	-0.150049258220319	0.03106331762783361	1.662976631647027e-06	0.0318137478296831	2.878682316063053e-06	0.03156712933152141	1.2611785727337516e-05	-0.004137290932894586	-0.1571072054106813	0.03136317530612305	6.879685114596861e-07	0.03228077133640976	1.3937527457207322e-06	0.032144207966874304	7.751260073111336e-06	-0.0043379347318182	-0.15093781111551025	0.030576855753427182	1.0139863347431123e-06	0.03457262398824789	1.474271804067788e-05	0.033865027303669124	3.622788108907335e-05	-0.00416564310127584	-0.0072161950662728925	0.001460684252932694	9.94429840128043e-07	0.0016487930244986832	1.404898471772967e-05	0.0016155344731213018	3.501186414901023e-05	-0.00019932857813157877	0.023211885168550984	0.038329916982668036	0.0870585367177528	0.018565197198279076	0.03761116117807168	0.14261719573519208	0.015201645575419306	0.16178117064416053	0.33835842725087867	0.014908455332464801	0.1579663939165769	0.32958621874020483
cg20995564	2	144414468.0	-0.14537634333275454	0.027164738337657365	1.1702409240685604e-07	0.028425830916002138	4.036135129735532e-07	0.03084760635897416	1.4597840967530764e-05	-0.02145199735791433	-0.10785795608475165	0.024296955797731595	1.0447624131098483e-05	0.024973770527439952	1.7885224672956033e-05	0.027806381600217183	0.0002597448897671717	-0.016039776000844067	-0.11902010371853057	0.025103200759642227	2.6144291638198626e-06	0.02731594866965858	1.5320209206884444e-05	0.029970662364118397	0.00019131514888784832	-0.017804918036262225	-0.005689010685699263	0.001199311456179525	2.5855023513627785e-06	0.0013053676955065768	1.5252256478918885e-05	0.0014341208131905714	0.00019408908180372392	-0.0008514105680477315	0.0029605851997952758	0.011262913535861268	0.09375383830821095	0.1413252018175815	0.2335366096384891	0.5592569984820482	0.02581162146874379	0.16178117064416053	0.711691360432764	0.025526034104675115	0.1632975806303069	0.7142178254523343
cg00920938	8	22178899.0	-0.08589491689197357	0.016308659040997507	1.8314937996335388e-07	0.017920626440153218	1.9932447997678424e-06	0.019475941784187798	4.2676414806796174e-05	-0.01310172234114989	-0.06974322016777798	0.014933989250122107	3.591920861869985e-06	0.01621469137014751	1.932906358714987e-05	0.016707862352004926	9.646876493717184e-05	-0.010597280455431762	-0.06834715031165889	0.014102034610886056	1.57386501910318e-06	0.015692032446294246	1.5431602166032764e-05	0.015609144901053851	4.7663233660755974e-05	-0.01038142630630678	-0.003263713351259709	0.0006738372381718059	1.5980818201233118e-06	0.0007500783404641971	1.57333821938717e-05	0.0007458555733352033	4.814126342250857e-05	-0.0004958454441335755	0.0043609267923356634	0.03401124591871453	0.12318438072026401	0.0632151522708834	0.24450238581241518	0.4069470508383403	0.019908556375863827	0.16178117064416053	0.40194305647712053	0.020214886043592954	0.1632975806303069	0.4059742714990268
cg27534772	1	15716341.0	-0.059112458558317885	0.016918473920101564	0.0005048196340593682	0.017286550975070855	0.000662315440242702	0.019131573925114574	0.0030155975981954884	-0.009009609313218331	-0.037074452429479376	0.012523873477201752	0.003174347006716179	0.012794598582623325	0.0038737055016398857	0.01445628339412704	0.012806918645363442	-0.005713473766985514	-0.0499738902705369	0.010387165429302087	1.8692788486183704e-06	0.011479625649445255	1.5587279246218988e-05	0.011223182741203774	3.677963451784947e-05	-0.0076219175581505125	-0.0023895355914645222	0.0004962126263705532	1.8296982593069105e-06	0.0005488449587041741	1.5553794307199172e-05	0.0005365025673392467	3.662818323168284e-05	-0.0003644430146203358	0.22862199140345119	0.31604486385669733	0.4469799329986477	0.6086744956354515	0.8348808230001029	0.8575829943388813	0.02134046798410801	0.16178117064416053	0.33835842725087867	0.020573076402695255	0.1632975806303069	0.3369651339334153
cg11868595	6	32223449.0	-0.17709124791778005	0.03227380249176809	5.6492327274922154e-08	0.03475769465284074	4.451931444101661e-07	0.03807412794797038	1.819965986332891e-05	-0.01704431982932531	-0.15706021317850613	0.03196371555898619	1.1072397213744334e-06	0.034326913784298765	5.595965429570848e-06	0.037626959859744465	9.65132351914005e-05	-0.015429286529407973	-0.14666987909903734	0.03007850939931102	1.3622966817608882e-06	0.033766790746907	1.6268257468362867e-05	0.03897845034485844	0.0003794964401523407	-0.014512350544125823	-0.007010925059482149	0.0014371412100875316	1.348069640662069e-06	0.001614911994085301	1.6430739121412505e-05	0.0018624692339839668	0.00037768980418618656	-0.0006939642000794423	0.0018734377684587644	0.011262913535861268	0.09567419374620607	0.024899545340950405	0.11325758372389882	0.4069470508383403	0.01838115125777392	0.16462785157040816	0.7850707771778709	0.018189189111870473	0.16627209684456795	0.7880536701437998
cg19821297	19	12779215.0	-0.14292817518738232	0.02531836758174447	2.3679096394014188e-08	0.025781851268464773	4.1481066237962975e-08	0.025849988695916176	7.108397797205322e-07	-0.02403773792934485	-0.10596864041957751	0.020962852182386763	5.462189566686292e-07	0.02141291314060672	9.304967197201177e-07	0.02110087219689361	4.737049393433026e-06	-0.017816913855809642	-0.09572893096944174	0.020761200423016636	4.83157262319624e-06	0.022190174598028224	1.8536783741803078e-05	0.021128206539142526	2.792617909202387e-05	-0.016127695311747996	-0.004578309466885318	0.0009917767225075997	4.713340591143183e-06	0.0010605338124435226	1.8296720793298846e-05	0.0010111091723916054	2.8209372273483477e-05	-0.0007713268626218282	0.0010649884084064716	0.0023986900621430526	0.022133527581124322	0.01579286770979984	0.02843079639697416	0.11482551679763633	0.04106116321921962	0.18300914471605548	0.3300473151180389	0.039747503010514815	0.18063906177741187	0.3249097191535206
cg22889142	19	58351032.0	0.12109002741021922	0.029182953682170366	3.729975514404453e-05	0.029920977850389215	5.745443478431636e-05	0.02962144803858997	0.00012933635890447764	0.014804628350532496	0.12245062067875181	0.029375522860361533	3.4399663476420994e-05	0.03027456039332824	5.805496705368642e-05	0.030096668230273193	0.00013805858466689802	0.0148989843705576	0.13857698637056173	0.028530917026526322	1.4957284319460442e-06	0.03242982756763503	2.2173302129348056e-05	0.031179535933947893	3.7860770699550165e-05	0.01647562444924226	0.006632640264270174	0.0013628640878507535	1.4272725727912113e-06	0.0015501387597533847	2.1637243277950678e-05	0.0014925404175573677	3.794395981968761e-05	0.0007884383970972197	0.08374959079305361	0.1311281052065356	0.17952824095476758	0.2366101740350651	0.40004022341614087	0.4664493022047854	0.019530498124787597	0.20995326153100213	0.34056436324613365	0.01863663463974661	0.20368344757624907	0.34131266417094686
cg10486610	20	62667325.0	-0.10193474028458613	0.02340500096191551	1.5206477380126734e-05	0.023193668402800634	1.2736797135269019e-05	0.0219666013252915	1.8914684539505178e-05	-0.016967228638135268	-0.06925144844595005	0.020214326855791515	0.0006476361733454691	0.02025847953309749	0.0006653729746238804	0.020847366459108	0.0015144382250332593	-0.011610539686871296	-0.06496504757567888	0.014043067147957763	4.501407939363539e-06	0.015207908271696508	2.2303284095016568e-05	0.016137858567216782	0.00015950385314857636	-0.010842717987194949	-0.0031119259241051177	0.0006708100678823902	4.2373560828917055e-06	0.0007266273839373323	2.1266184279032124e-05	0.000772016899783866	0.00015670687843036534	-0.0005194457455521998	0.06417862371385692	0.08075666232454434	0.09691573103739903	0.4810130516610991	0.6997202897659299	0.742603268260499	0.04049096466487536	0.20995326153100213	0.6725463353025019	0.03811577127335896	0.20368344757624907	0.6614528042688982
cg14988083	4	1802765.0	-0.07429800772472059	0.017677553723657004	2.9635287541307967e-05	0.017898181868348174	3.70132059115309e-05	0.017828584953831238	9.877336387532134e-05	-0.012417047664294684	-0.06310611221973844	0.015414481096779816	4.7213298331414155e-05	0.015782468742133408	7.032536638121369e-05	0.01738781060223842	0.0005826658534277936	-0.01054904896852584	-0.07024273351212339	0.015208043332432941	4.658320135363308e-06	0.016464080998244746	2.2831644151205705e-05	0.017198909810585892	0.0001309975257510619	-0.01174158327242278	-0.003357554364795113	0.0007265467647385197	4.605124250989351e-06	0.0007869549512356076	2.282258516947654e-05	0.0008215069814662537	0.0001297082080686327	-0.0005612637872368069	0.0768965422873927	0.11032699765940257	0.16941431588789913	0.25481520717979755	0.4343964384467577	0.6398553132680356	0.04099149563810361	0.21004230487403408	0.6025633121146828	0.0396611916954941	0.20995896574218686	0.5972586442647654
cg03122264	6	127476063.0	0.09560895771604662	0.028802472469652528	0.0009469826827035301	0.02843488400290039	0.0008132929691116172	0.02550841486176148	0.0003980133931349961	0.010856148481854889	0.09398844295744839	0.028975999154808096	0.0012344963061322583	0.028831227831259555	0.0011667243864525393	0.026155006076832573	0.0006527707243790704	0.01061581467848188	0.1131220139971906	0.026166960627436373	1.7811743690182407e-05	0.026749274676591703	2.686158425533568e-05	0.022880797560935095	6.30816685684987e-06	0.012455152643944693	0.005399455420196122	0.0012500850057005606	1.8113610416534215e-05	0.0012764918928617629	2.6752317160156317e-05	0.0010903815308040978	6.12777548615648e-06	0.0005944597589696494	0.27390289758683484	0.3265997606490867	0.26851509218893854	0.5287863685556973	0.723123937957146	0.6508140200155992	0.09243450059157828	0.23789552776178988	0.12767193524081305	0.09400104570815344	0.23541050428346857	0.12402096723064393
cg10616795	5	77168387.0	-0.14784824452335837	0.03057828989201166	1.625838827614919e-06	0.030590046677109115	1.6406156282760296e-06	0.02691483181695476	8.146083709757363e-07	-0.018899538999367742	-0.13309259669615342	0.030105329510097385	1.13450219735028e-05	0.030563575755607923	1.526384345094153e-05	0.027033578562391625	6.805297306203284e-06	-0.017207129101365185	-0.1367164648774335	0.030715303117361068	1.0060781753122979e-05	0.03239361273709616	2.7866285900867244e-05	0.027732379091324203	6.642646118025395e-06	-0.018025920528398305	-0.006530360979214493	0.0014688873557370298	1.0304442452336835e-05	0.0015519597657583084	2.9429533020718023e-05	0.0013273501194297319	6.8899914941325775e-06	-0.0008614533309101415	0.023211885168550984	0.030186059811838913	0.023552830016333678	0.1413252018175815	0.22293360256001585	0.13639213825735472	0.06676120361269473	0.23789552776178988	0.12803953445679397	0.06663877985429824	0.24311376866786333	0.13280721080806987
